기관명,제목,분류,URL,이미지URL,시작일자,종료일자,주소,시간,비용,전화번호,주최기관명,홈페이지URL,작성일자
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
경기문화재단,2023 야외컨테이너전시 <SHOW CON>,전시,https://ggc.ggcf.kr/cultureEvents/view/64d5f54e0d16aba48bbc4d0f,https://ggc.ggcf.kr/uploadimg/2023/file/512_1691743549345.jpg,2023-03-07,2024-01-28,,,무료,031-379-9945,오산문화재단,osan.go.kr,2023-08-11
경기문화재단,경기북부어린이박물관  <ANTI-FREEZE: 얼어붙지 않을 거야>,전시,https://ggc.ggcf.kr/cultureEvents/view/64d3118de2dec0634800dcc0,https://ggc.ggcf.kr/uploadimg/2023/file/s_1691554292545.jpg,2023-08-01,2024-03-31,,10:00~17:30 월 휴관,무료,031-868-9610,경기북부어린이박물관,ngcm.ggcf.kr,2023-08-09
경기문화재단,경기북부어린이박물관  <ANTI-FREEZE: 얼어붙지 않을 거야>,전시,https://ggc.ggcf.kr/cultureEvents/view/64d3118de2dec0634800dcc0,https://ggc.ggcf.kr/uploadimg/2023/file/s_1691554292545.jpg,2023-08-01,2024-03-31,,10:00~17:30 월 휴관,무료,031-868-9610,경기북부어린이박물관,ngcm.ggcf.kr,2023-08-09
경기문화재단,경기북부어린이박물관  <ANTI-FREEZE: 얼어붙지 않을 거야>,전시,https://ggc.ggcf.kr/cultureEvents/view/64d3118de2dec0634800dcc0,https://ggc.ggcf.kr/uploadimg/2023/file/s_1691554292545.jpg,2023-08-01,2024-03-31,,10:00~17:30 월 휴관,무료,031-868-9610,경기북부어린이박물관,ngcm.ggcf.kr,2023-08-09
경기문화재단,경기북부어린이박물관  <ANTI-FREEZE: 얼어붙지 않을 거야>,전시,https://ggc.ggcf.kr/cultureEvents/view/64d3118de2dec0634800dcc0,https://ggc.ggcf.kr/uploadimg/2023/file/s_1691554292545.jpg,2023-08-01,2024-03-31,,10:00~17:30 월 휴관,무료,031-868-9610,경기북부어린이박물관,ngcm.ggcf.kr,2023-08-09
경기문화재단,경기북부어린이박물관  <ANTI-FREEZE: 얼어붙지 않을 거야>,전시,https://ggc.ggcf.kr/cultureEvents/view/64d3118de2dec0634800dcc0,https://ggc.ggcf.kr/uploadimg/2023/file/s_1691554292545.jpg,2023-08-01,2024-03-31,,10:00~17:30 월 휴관,무료,031-868-9610,경기북부어린이박물관,ngcm.ggcf.kr,2023-08-09
경기문화재단,경기북부어린이박물관  <ANTI-FREEZE: 얼어붙지 않을 거야>,전시,https://ggc.ggcf.kr/cultureEvents/view/64d3118de2dec0634800dcc0,https://ggc.ggcf.kr/uploadimg/2023/file/s_1691554292545.jpg,2023-08-01,2024-03-31,,10:00~17:30 월 휴관,무료,031-868-9610,경기북부어린이박물관,ngcm.ggcf.kr,2023-08-09
경기문화재단,경기북부어린이박물관  <ANTI-FREEZE: 얼어붙지 않을 거야>,전시,https://ggc.ggcf.kr/cultureEvents/view/64d3118de2dec0634800dcc0,https://ggc.ggcf.kr/uploadimg/2023/file/s_1691554292545.jpg,2023-08-01,2024-03-31,,10:00~17:30 월 휴관,무료,031-868-9610,경기북부어린이박물관,ngcm.ggcf.kr,2023-08-09
경기문화재단,경기북부어린이박물관  <ANTI-FREEZE: 얼어붙지 않을 거야>,전시,https://ggc.ggcf.kr/cultureEvents/view/64d3118de2dec0634800dcc0,https://ggc.ggcf.kr/uploadimg/2023/file/s_1691554292545.jpg,2023-08-01,2024-03-31,,10:00~17:30 월 휴관,무료,031-868-9610,경기북부어린이박물관,ngcm.ggcf.kr,2023-08-09
경기문화재단,경기북부어린이박물관  <ANTI-FREEZE: 얼어붙지 않을 거야>,전시,https://ggc.ggcf.kr/cultureEvents/view/64d3118de2dec0634800dcc0,https://ggc.ggcf.kr/uploadimg/2023/file/s_1691554292545.jpg,2023-08-01,2024-03-31,,10:00~17:30 월 휴관,무료,031-868-9610,경기북부어린이박물관,ngcm.ggcf.kr,2023-08-09
경기문화재단,경기북부어린이박물관  <ANTI-FREEZE: 얼어붙지 않을 거야>,전시,https://ggc.ggcf.kr/cultureEvents/view/64d3118de2dec0634800dcc0,https://ggc.ggcf.kr/uploadimg/2023/file/s_1691554292545.jpg,2023-08-01,2024-03-31,,10:00~17:30 월 휴관,무료,031-868-9610,경기북부어린이박물관,ngcm.ggcf.kr,2023-08-09
경기문화재단,랜덤 액세스 메모리 챕터2 : 계승자,전시,https://ggc.ggcf.kr/cultureEvents/view/64a7b071034824b52f97d194,https://ggc.ggcf.kr/uploadimg/2023/file/410_1688711432924.PNG,2023-04-12,2024-02-28,,,무료,070-7777-7617~8,,,2023-07-07
경기문화재단,랜덤 액세스 메모리 챕터2 : 계승자,전시,https://ggc.ggcf.kr/cultureEvents/view/64a7b071034824b52f97d194,https://ggc.ggcf.kr/uploadimg/2023/file/410_1688711432924.PNG,2023-04-12,2024-02-28,,,무료,070-7777-7617~8,,,2023-07-07
경기문화재단,랜덤 액세스 메모리 챕터2 : 계승자,전시,https://ggc.ggcf.kr/cultureEvents/view/64a7b071034824b52f97d194,https://ggc.ggcf.kr/uploadimg/2023/file/410_1688711432924.PNG,2023-04-12,2024-02-28,,,무료,070-7777-7617~8,,,2023-07-07
경기문화재단,랜덤 액세스 메모리 챕터2 : 계승자,전시,https://ggc.ggcf.kr/cultureEvents/view/64a7b071034824b52f97d194,https://ggc.ggcf.kr/uploadimg/2023/file/410_1688711432924.PNG,2023-04-12,2024-02-28,,,무료,070-7777-7617~8,,,2023-07-07
경기문화재단,랜덤 액세스 메모리 챕터2 : 계승자,전시,https://ggc.ggcf.kr/cultureEvents/view/64a7b071034824b52f97d194,https://ggc.ggcf.kr/uploadimg/2023/file/410_1688711432924.PNG,2023-04-12,2024-02-28,,,무료,070-7777-7617~8,,,2023-07-07
경기문화재단,랜덤 액세스 메모리 챕터2 : 계승자,전시,https://ggc.ggcf.kr/cultureEvents/view/64a7b071034824b52f97d194,https://ggc.ggcf.kr/uploadimg/2023/file/410_1688711432924.PNG,2023-04-12,2024-02-28,,,무료,070-7777-7617~8,,,2023-07-07
경기문화재단,동산 박주환 컬렉션 특별전 <동녘에서 거닐다>,전시,https://ggc.ggcf.kr/cultureEvents/view/64801b3a1a39cd0c7d69921b,https://ggc.ggcf.kr/uploadimg/2023/file/포스터_1686117194354.jpg,2023-05-18,2024-02-12,,화-일 오전10시~오후18시,무료,,국립현대미술관 과천,mmca.go.kr,2023-06-07
경기문화재단,동산 박주환 컬렉션 특별전 <동녘에서 거닐다>,전시,https://ggc.ggcf.kr/cultureEvents/view/64801b3a1a39cd0c7d69921b,https://ggc.ggcf.kr/uploadimg/2023/file/포스터_1686117194354.jpg,2023-05-18,2024-02-12,,화-일 오전10시~오후18시,무료,,국립현대미술관 과천,mmca.go.kr,2023-06-07
경기문화재단,동산 박주환 컬렉션 특별전 <동녘에서 거닐다>,전시,https://ggc.ggcf.kr/cultureEvents/view/64801b3a1a39cd0c7d69921b,https://ggc.ggcf.kr/uploadimg/2023/file/포스터_1686117194354.jpg,2023-05-18,2024-02-12,,화-일 오전10시~오후18시,무료,,국립현대미술관 과천,mmca.go.kr,2023-06-07
경기문화재단,동산 박주환 컬렉션 특별전 <동녘에서 거닐다>,전시,https://ggc.ggcf.kr/cultureEvents/view/64801b3a1a39cd0c7d69921b,https://ggc.ggcf.kr/uploadimg/2023/file/포스터_1686117194354.jpg,2023-05-18,2024-02-12,,화-일 오전10시~오후18시,무료,,국립현대미술관 과천,mmca.go.kr,2023-06-07
경기문화재단,백남준아트센터 <사과 씨앗 같은 것>,전시,https://ggc.ggcf.kr/cultureEvents/view/644a01ce3f856f48bc551388,https://ggc.ggcf.kr/uploadimg/2023/file/264_1682571723931.PNG,2023-04-27,2024-02-12,,"매주 화~일 오전10시~오후6시 / 월, 1월1일, 설날, 추석당일 휴관",무료 관람,031-201-8500,백남준아트센터/경기문화재단,njp.ggcf.kr,2023-04-27
경기문화재단,백남준아트센터 <사과 씨앗 같은 것>,전시,https://ggc.ggcf.kr/cultureEvents/view/644a01ce3f856f48bc551388,https://ggc.ggcf.kr/uploadimg/2023/file/264_1682571723931.PNG,2023-04-27,2024-02-12,,"매주 화~일 오전10시~오후6시 / 월, 1월1일, 설날, 추석당일 휴관",무료 관람,031-201-8500,백남준아트센터/경기문화재단,njp.ggcf.kr,2023-04-27
경기문화재단,백남준아트센터 <사과 씨앗 같은 것>,전시,https://ggc.ggcf.kr/cultureEvents/view/644a01ce3f856f48bc551388,https://ggc.ggcf.kr/uploadimg/2023/file/264_1682571723931.PNG,2023-04-27,2024-02-12,,"매주 화~일 오전10시~오후6시 / 월, 1월1일, 설날, 추석당일 휴관",무료 관람,031-201-8500,백남준아트센터/경기문화재단,njp.ggcf.kr,2023-04-27
경기문화재단,백남준아트센터 <사과 씨앗 같은 것>,전시,https://ggc.ggcf.kr/cultureEvents/view/644a01ce3f856f48bc551388,https://ggc.ggcf.kr/uploadimg/2023/file/264_1682571723931.PNG,2023-04-27,2024-02-12,,"매주 화~일 오전10시~오후6시 / 월, 1월1일, 설날, 추석당일 휴관",무료 관람,031-201-8500,백남준아트센터/경기문화재단,njp.ggcf.kr,2023-04-27
경기문화재단,2023 소장품전 <잘 지내나요?>,전시,https://ggc.ggcf.kr/cultureEvents/view/64116524a7f3b814b8bec252,https://ggc.ggcf.kr/uploadimg/2023/file/126_1678861603364.png,2023-03-16,2024-02-12,,"오전 10시~ 오후 6시 / 매주 월, 1월1일, 설날 당일 휴관",무료,031-481-7000,경기문화재단/경기도미술관,gmoma.ggcf.kr,2023-03-15
경기문화재단,2023 소장품전 <잘 지내나요?>,전시,https://ggc.ggcf.kr/cultureEvents/view/64116524a7f3b814b8bec252,https://ggc.ggcf.kr/uploadimg/2023/file/126_1678861603364.png,2023-03-16,2024-02-12,,"오전 10시~ 오후 6시 / 매주 월, 1월1일, 설날 당일 휴관",무료,031-481-7000,경기문화재단/경기도미술관,gmoma.ggcf.kr,2023-03-15
경기문화재단,2023 소장품전 <잘 지내나요?>,전시,https://ggc.ggcf.kr/cultureEvents/view/64116524a7f3b814b8bec252,https://ggc.ggcf.kr/uploadimg/2023/file/126_1678861603364.png,2023-03-16,2024-02-12,,"오전 10시~ 오후 6시 / 매주 월, 1월1일, 설날 당일 휴관",무료,031-481-7000,경기문화재단/경기도미술관,gmoma.ggcf.kr,2023-03-15
경기문화재단,2023 소장품전 <잘 지내나요?>,전시,https://ggc.ggcf.kr/cultureEvents/view/64116524a7f3b814b8bec252,https://ggc.ggcf.kr/uploadimg/2023/file/126_1678861603364.png,2023-03-16,2024-02-12,,"오전 10시~ 오후 6시 / 매주 월, 1월1일, 설날 당일 휴관",무료,031-481-7000,경기문화재단/경기도미술관,gmoma.ggcf.kr,2023-03-15

